Id,Customer,Timestamp,Ordered,Shipwith,@metadata.@collection
Orders/0000000000000125658-A,Customer/0000000000000001714-A,1677639330,"[{""Product"":""product/chair"",""Quantity"":87,""Discount"":4}]",shippers/s-02,Orders
Orders/0000000000000125660-A,Customer/0000000000000001714-A,1641689202,"[{""Product"":""product/table"",""Quantity"":4,""Discount"":3}]",shippers/s-01,Orders
Orders/0000000000000125662-A,Customer/0000000000000001714-A,1629478964,"[{""Product"":""product/bed"",""Quantity"":31,""Discount"":3},{""Product"":""product/chair"",""Quantity"":75,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":29,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000125664-A,Customer/0000000000000001714-A,1664843310,"[{""Product"":""product/bed"",""Quantity"":31,""Discount"":4}]",shippers/s-01,Orders
Orders/0000000000000125666-A,Customer/0000000000000001714-A,1566659834,"[{""Product"":""product/table"",""Quantity"":42,""Discount"":4}]",shippers/s-01,Orders
Orders/0000000000000125668-A,Customer/0000000000000001714-A,1676191270,"[{""Product"":""product/wardrobe"",""Quantity"":31,""Discount"":2}]",shippers/s-02,Orders
Orders/0000000000000125670-A,Customer/0000000000000001714-A,1668674730,"[{""Product"":""product/chair_wood"",""Quantity"":33,""Discount"":3},{""Product"":""product/bed"",""Quantity"":98,""Discount"":3}]",shippers/s-01,Orders
Orders/0000000000000125672-A,Customer/0000000000000001714-A,1636512119,"[{""Product"":""product/wardrobe"",""Quantity"":14,""Discount"":3},{""Product"":""product/table"",""Quantity"":2,""Discount"":1},{""Product"":""product/bed"",""Quantity"":76,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000125674-A,Customer/0000000000000001714-A,1519668455,"[{""Product"":""product/wardrobe"",""Quantity"":38,""Discount"":0},{""Product"":""product/chair"",""Quantity"":92,""Discount"":3}]",shippers/s-02,Orders
Orders/0000000000000125676-A,Customer/0000000000000001714-A,1619945680,"[{""Product"":""product/table"",""Quantity"":61,""Discount"":1},{""Product"":""product/chair_wood"",""Quantity"":53,""Discount"":1}]",shippers/s-04,Orders
Orders/0000000000000125678-A,Customer/0000000000000001714-A,1521792335,"[{""Product"":""product/wardrobe"",""Quantity"":74,""Discount"":0},{""Product"":""product/table"",""Quantity"":11,""Discount"":2},{""Product"":""product/bed"",""Quantity"":86,""Discount"":1},{""Product"":""product/chair_wood"",""Quantity"":65,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000125680-A,Customer/0000000000000001714-A,1570308865,"[{""Product"":""product/chair"",""Quantity"":21,""Discount"":3},{""Product"":""product/bed"",""Quantity"":10,""Discount"":5}]",shippers/s-03,Orders
Orders/0000000000000125682-A,Customer/0000000000000001714-A,1648101949,"[{""Product"":""product/wardrobe"",""Quantity"":33,""Discount"":4},{""Product"":""product/chair"",""Quantity"":74,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000125684-A,Customer/0000000000000001714-A,1654212000,"[{""Product"":""product/chair"",""Quantity"":32,""Discount"":0},{""Product"":""product/bed"",""Quantity"":24,""Discount"":3}]",shippers/s-01,Orders
Orders/0000000000000125686-A,Customer/0000000000000001714-A,1595907751,"[{""Product"":""product/table"",""Quantity"":42,""Discount"":4},{""Product"":""product/chair"",""Quantity"":3,""Discount"":3}]",shippers/s-04,Orders
Orders/0000000000000125688-A,Customer/0000000000000001714-A,1530986749,"[{""Product"":""product/table"",""Quantity"":76,""Discount"":1},{""Product"":""product/chair_wood"",""Quantity"":83,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000125690-A,Customer/0000000000000001714-A,1668442044,"[{""Product"":""product/wardrobe"",""Quantity"":71,""Discount"":1},{""Product"":""product/chair"",""Quantity"":35,""Discount"":5}]",shippers/s-02,Orders
Orders/0000000000000125692-A,Customer/0000000000000001714-A,1522411171,"[{""Product"":""product/chair"",""Quantity"":32,""Discount"":4},{""Product"":""product/bed"",""Quantity"":97,""Discount"":2}]",shippers/s-03,Orders
Orders/0000000000000125694-A,Customer/0000000000000001716-A,1563524552,"[{""Product"":""product/wardrobe"",""Quantity"":80,""Discount"":0},{""Product"":""product/chair"",""Quantity"":82,""Discount"":5}]",shippers/s-01,Orders
Orders/0000000000000125696-A,Customer/0000000000000001716-A,1632548482,"[{""Product"":""product/bed"",""Quantity"":7,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":82,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000125698-A,Customer/0000000000000001716-A,1543707080,"[{""Product"":""product/wardrobe"",""Quantity"":91,""Discount"":4},{""Product"":""product/chair"",""Quantity"":11,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":1,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000125700-A,Customer/0000000000000001716-A,1671716520,"[{""Product"":""product/wardrobe"",""Quantity"":36,""Discount"":5},{""Product"":""product/table"",""Quantity"":10,""Discount"":4}]",shippers/s-03,Orders
Orders/0000000000000125702-A,Customer/0000000000000001716-A,1592343903,"[{""Product"":""product/wardrobe"",""Quantity"":35,""Discount"":5},{""Product"":""product/table"",""Quantity"":48,""Discount"":5}]",shippers/s-02,Orders
Orders/0000000000000125704-A,Customer/0000000000000001716-A,1659130283,"[{""Product"":""product/table"",""Quantity"":29,""Discount"":4}]",shippers/s-02,Orders
Orders/0000000000000125706-A,Customer/0000000000000001716-A,1595022663,"[{""Product"":""product/bed"",""Quantity"":14,""Discount"":2}]",shippers/s-02,Orders
Orders/0000000000000125708-A,Customer/0000000000000001716-A,1678212236,"[{""Product"":""product/bed"",""Quantity"":29,""Discount"":4}]",shippers/s-03,Orders
Orders/0000000000000125710-A,Customer/0000000000000001716-A,1602297442,"[{""Product"":""product/wardrobe"",""Quantity"":53,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":16,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000125712-A,Customer/0000000000000001716-A,1646903784,"[{""Product"":""product/chair"",""Quantity"":74,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":92,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000125714-A,Customer/0000000000000001716-A,1518310120,"[{""Product"":""product/wardrobe"",""Quantity"":21,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000125716-A,Customer/0000000000000001716-A,1542160584,"[{""Product"":""product/table"",""Quantity"":63,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":49,""Discount"":5}]",shippers/s-01,Orders
Orders/0000000000000125718-A,Customer/0000000000000001716-A,1518014860,"[{""Product"":""product/bed"",""Quantity"":79,""Discount"":5}]",shippers/s-03,Orders
Orders/0000000000000125720-A,Customer/0000000000000001716-A,1515378105,"[{""Product"":""product/wardrobe"",""Quantity"":38,""Discount"":2},{""Product"":""product/table"",""Quantity"":68,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000125722-A,Customer/0000000000000001716-A,1592574867,"[{""Product"":""product/bed"",""Quantity"":25,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000125724-A,Customer/0000000000000001716-A,1520157398,"[{""Product"":""product/bed"",""Quantity"":44,""Discount"":3}]",shippers/s-04,Orders
Orders/0000000000000125726-A,Customer/0000000000000001716-A,1661880616,"[{""Product"":""product/wardrobe"",""Quantity"":61,""Discount"":5},{""Product"":""product/bed"",""Quantity"":24,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000125728-A,Customer/0000000000000001716-A,1588351279,"[{""Product"":""product/chair"",""Quantity"":52,""Discount"":1},{""Product"":""product/chair_wood"",""Quantity"":91,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000125730-A,Customer/0000000000000001716-A,1571358932,"[{""Product"":""product/wardrobe"",""Quantity"":58,""Discount"":4},{""Product"":""product/bed"",""Quantity"":4,""Discount"":2}]",shippers/s-01,Orders
Orders/0000000000000125732-A,Customer/0000000000000001716-A,1572926164,"[{""Product"":""product/chair"",""Quantity"":80,""Discount"":4}]",shippers/s-02,Orders
Orders/0000000000000125734-A,Customer/0000000000000001716-A,1654015810,"[{""Product"":""product/chair_wood"",""Quantity"":13,""Discount"":0},{""Product"":""product/wardrobe"",""Quantity"":53,""Discount"":3},{""Product"":""product/chair"",""Quantity"":2,""Discount"":5},{""Product"":""product/bed"",""Quantity"":40,""Discount"":4}]",shippers/s-03,Orders
Orders/0000000000000125736-A,Customer/0000000000000001718-A,1681408866,"[{""Product"":""product/table"",""Quantity"":88,""Discount"":3},{""Product"":""product/chair"",""Quantity"":80,""Discount"":5},{""Product"":""product/bed"",""Quantity"":31,""Discount"":3}]",shippers/s-01,Orders
Orders/0000000000000125738-A,Customer/0000000000000001718-A,1679230877,"[{""Product"":""product/wardrobe"",""Quantity"":40,""Discount"":0},{""Product"":""product/chair"",""Quantity"":3,""Discount"":0},{""Product"":""product/bed"",""Quantity"":62,""Discount"":2}]",shippers/s-03,Orders
Orders/0000000000000125740-A,Customer/0000000000000001718-A,1672338718,"[{""Product"":""product/table"",""Quantity"":18,""Discount"":5},{""Product"":""product/chair"",""Quantity"":17,""Discount"":0}]",shippers/s-04,Orders
Orders/0000000000000125742-A,Customer/0000000000000001718-A,1617252414,"[{""Product"":""product/table"",""Quantity"":63,""Discount"":2},{""Product"":""product/chair"",""Quantity"":44,""Discount"":3}]",shippers/s-01,Orders
Orders/0000000000000125744-A,Customer/0000000000000001718-A,1618450980,"[{""Product"":""product/wardrobe"",""Quantity"":44,""Discount"":3},{""Product"":""product/table"",""Quantity"":81,""Discount"":1},{""Product"":""product/bed"",""Quantity"":29,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":83,""Discount"":2}]",shippers/s-02,Orders
Orders/0000000000000125746-A,Customer/0000000000000001718-A,1531554411,"[{""Product"":""product/wardrobe"",""Quantity"":47,""Discount"":3},{""Product"":""product/table"",""Quantity"":2,""Discount"":1},{""Product"":""product/bed"",""Quantity"":45,""Discount"":1}]",shippers/s-04,Orders
Orders/0000000000000125748-A,Customer/0000000000000001718-A,1587356022,"[{""Product"":""product/bed"",""Quantity"":61,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000125750-A,Customer/0000000000000001720-A,1618168009,"[{""Product"":""product/table"",""Quantity"":100,""Discount"":3}]",shippers/s-04,Orders
Orders/0000000000000125752-A,Customer/0000000000000001720-A,1612642956,"[{""Product"":""product/chair_wood"",""Quantity"":24,""Discount"":5}]",shippers/s-02,Orders
Orders/0000000000000125754-A,Customer/0000000000000001720-A,1543385312,"[{""Product"":""product/table"",""Quantity"":72,""Discount"":5}]",shippers/s-01,Orders
Orders/0000000000000125756-A,Customer/0000000000000001720-A,1568233329,"[{""Product"":""product/wardrobe"",""Quantity"":52,""Discount"":3}]",shippers/s-03,Orders
Orders/0000000000000125758-A,Customer/0000000000000001720-A,1576161629,"[{""Product"":""product/table"",""Quantity"":41,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000125760-A,Customer/0000000000000001720-A,1642504502,"[{""Product"":""product/chair_wood"",""Quantity"":94,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000125762-A,Customer/0000000000000001720-A,1609665659,"[{""Product"":""product/table"",""Quantity"":22,""Discount"":3},{""Product"":""product/bed"",""Quantity"":60,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":77,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000125764-A,Customer/0000000000000001720-A,1570556463,"[{""Product"":""product/wardrobe"",""Quantity"":73,""Discount"":0},{""Product"":""product/chair"",""Quantity"":98,""Discount"":1},{""Product"":""product/chair_wood"",""Quantity"":44,""Discount"":2}]",shippers/s-02,Orders
Orders/0000000000000125766-A,Customer/0000000000000001720-A,1615868386,"[{""Product"":""product/chair_wood"",""Quantity"":85,""Discount"":0},{""Product"":""product/wardrobe"",""Quantity"":42,""Discount"":4},{""Product"":""product/chair"",""Quantity"":51,""Discount"":3},{""Product"":""product/bed"",""Quantity"":39,""Discount"":5}]",shippers/s-03,Orders
Orders/0000000000000125768-A,Customer/0000000000000001722-A,1628344035,"[{""Product"":""product/wardrobe"",""Quantity"":17,""Discount"":0}]",shippers/s-04,Orders
Orders/0000000000000125770-A,Customer/0000000000000001722-A,1643513739,"[{""Product"":""product/chair"",""Quantity"":11,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":65,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000125772-A,Customer/0000000000000001722-A,1664759605,"[{""Product"":""product/wardrobe"",""Quantity"":21,""Discount"":0},{""Product"":""product/chair"",""Quantity"":24,""Discount"":5},{""Product"":""product/bed"",""Quantity"":44,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000125774-A,Customer/0000000000000001722-A,1680902492,"[{""Product"":""product/wardrobe"",""Quantity"":78,""Discount"":4},{""Product"":""product/table"",""Quantity"":89,""Discount"":2},{""Product"":""product/chair"",""Quantity"":20,""Discount"":5},{""Product"":""product/bed"",""Quantity"":68,""Discount"":3}]",shippers/s-03,Orders
Orders/0000000000000125776-A,Customer/0000000000000001722-A,1554579116,"[{""Product"":""product/wardrobe"",""Quantity"":98,""Discount"":0},{""Product"":""product/chair"",""Quantity"":24,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000125778-A,Customer/0000000000000001722-A,1557611608,"[{""Product"":""product/wardrobe"",""Quantity"":66,""Discount"":2},{""Product"":""product/chair"",""Quantity"":69,""Discount"":2}]",shippers/s-01,Orders
Orders/0000000000000125780-A,Customer/0000000000000001722-A,1539359730,"[{""Product"":""product/chair"",""Quantity"":48,""Discount"":0}]",shippers/s-04,Orders
Orders/0000000000000125782-A,Customer/0000000000000001722-A,1622459438,"[{""Product"":""product/wardrobe"",""Quantity"":6,""Discount"":4},{""Product"":""product/table"",""Quantity"":51,""Discount"":0},{""Product"":""product/chair"",""Quantity"":45,""Discount"":5}]",shippers/s-02,Orders
Orders/0000000000000125784-A,Customer/0000000000000001722-A,1653212256,"[{""Product"":""product/wardrobe"",""Quantity"":62,""Discount"":3},{""Product"":""product/table"",""Quantity"":40,""Discount"":5}]",shippers/s-03,Orders
Orders/0000000000000125786-A,Customer/0000000000000001722-A,1546304079,"[{""Product"":""product/wardrobe"",""Quantity"":24,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":64,""Discount"":1}]",shippers/s-02,Orders
Orders/0000000000000125788-A,Customer/0000000000000001722-A,1533387568,"[{""Product"":""product/table"",""Quantity"":19,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":47,""Discount"":3}]",shippers/s-01,Orders
Orders/0000000000000125790-A,Customer/0000000000000001724-A,1666487315,"[{""Product"":""product/table"",""Quantity"":43,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000125792-A,Customer/0000000000000001724-A,1540079702,"[{""Product"":""product/wardrobe"",""Quantity"":72,""Discount"":2},{""Product"":""product/table"",""Quantity"":82,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":53,""Discount"":4}]",shippers/s-02,Orders
Orders/0000000000000125794-A,Customer/0000000000000001724-A,1577544812,"[{""Product"":""product/wardrobe"",""Quantity"":42,""Discount"":3},{""Product"":""product/table"",""Quantity"":90,""Discount"":2}]",shippers/s-02,Orders
Orders/0000000000000125796-A,Customer/0000000000000001724-A,1574761917,"[{""Product"":""product/wardrobe"",""Quantity"":99,""Discount"":2},{""Product"":""product/table"",""Quantity"":67,""Discount"":3},{""Product"":""product/chair"",""Quantity"":43,""Discount"":1},{""Product"":""product/bed"",""Quantity"":25,""Discount"":2}]",shippers/s-02,Orders
Orders/0000000000000125798-A,Customer/0000000000000001724-A,1536168970,"[{""Product"":""product/bed"",""Quantity"":95,""Discount"":2},{""Product"":""product/chair"",""Quantity"":25,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":69,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000125800-A,Customer/0000000000000001724-A,1580158139,"[{""Product"":""product/chair"",""Quantity"":5,""Discount"":2}]",shippers/s-02,Orders
Orders/0000000000000125802-A,Customer/0000000000000001724-A,1669425447,"[{""Product"":""product/wardrobe"",""Quantity"":40,""Discount"":3},{""Product"":""product/table"",""Quantity"":35,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000125804-A,Customer/0000000000000001724-A,1546044367,"[{""Product"":""product/wardrobe"",""Quantity"":30,""Discount"":1},{""Product"":""product/table"",""Quantity"":51,""Discount"":4},{""Product"":""product/chair"",""Quantity"":46,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":66,""Discount"":3}]",shippers/s-01,Orders
Orders/0000000000000125806-A,Customer/0000000000000001724-A,1541118208,"[{""Product"":""product/table"",""Quantity"":89,""Discount"":1},{""Product"":""product/chair"",""Quantity"":13,""Discount"":1},{""Product"":""product/bed"",""Quantity"":19,""Discount"":5}]",shippers/s-01,Orders
